R0,amplitude,gamma,mu,sigma,rho,psi,iota,S_0,E_0,R_0,I_0,spanLogLik,LogLik
51.5004676,0.498097004,73.05,0.430899067,45.66,0.785034609,0.357627666,1.40478042,0.042922452,3.32E-06,0.957074005,2.22E-07,54.02358074,-3933.02749
31.68093405,0.505133129,73.05,0.040949593,45.66,0.434189329,0.375763878,4.976613126,0.996776726,6.37E-08,0.003079732,0.000143479,22.70561286,-3933.049147
47.78564711,0.508274796,73.05,0.362946505,45.66,0.70369375,0.369252524,2.967847679,0.377720126,0.000776273,0.620771291,0.000732311,32.45752199,-3933.04985
36.33350463,0.462586731,73.05,0.157354661,45.66,0.527791122,0.363330554,4.930719343,0.002038369,0.005881788,0.986896361,0.005183482,36.26930069,-3933.075234
42.41238235,0.454955352,73.05,0.276050512,45.66,0.710342955,0.297547768,2.440360857,3.97E-05,2.96E-05,0.999930651,3.26E-08,27.52496968,-3933.092502
38.67351027,0.509097098,73.05,0.17547315,45.66,0.541296252,0.35103428,3.828978755,0.392402835,0.563710341,0.041967764,0.001919059,38.3577318,-3933.097108
48.87870739,0.485916001,73.05,0.384592136,45.66,0.740090552,0.3549186,0.843397402,0.942032733,0.042035248,0.015929421,2.60E-06,44.53584218,-3933.100344
30.01368896,0.444899719,73.05,0.024084264,45.66,0.44542756,0.36008277,4.16776524,0.370847907,1.19E-12,0.103620304,0.525531788,37.38307671,-3933.141142
43.37820505,0.479302456,73.05,0.266580501,45.66,0.619632674,0.368639784,6.52E-07,0.281173849,0.1048179,0.169867315,0.444140936,16.68699195,-3933.185877
41.93966703,0.486754329,73.05,0.249976982,45.66,0.659350765,0.304643099,1.397541043,0.048828709,0.020541123,0.929529815,0.001100353,70.14148604,-3933.238417
43.01278571,0.434226591,73.05,0.296136408,45.66,0.665139713,0.368412274,2.896192693,0.983343043,0.016147633,0.00044489,6.44E-05,22.71912345,-3933.248645
35.04105281,0.440459268,73.05,0.132468155,45.66,0.501203257,0.383252926,3.621458781,6.01E-07,7.62E-08,0.999999322,2.08E-10,27.22461218,-3933.250427
35.31444925,0.502396105,73.05,0.107249097,45.66,0.518916937,0.341652116,1.304408549,0.024643536,7.83E-06,0.97534862,1.62E-08,42.95309135,-3933.263857
43.58761045,0.491933747,73.05,0.271447059,45.66,0.666655381,0.343509394,2.13E-07,0.022493885,2.85E-06,0.939653572,0.037849692,23.50539875,-3933.274828
58.51012012,0.524398019,73.05,0.54665513,45.66,0.961535576,0.356372977,0.000628958,0.08583026,0.447474882,0.463661353,0.003033506,27.90781232,-3933.310858
53.41988755,0.538276682,73.05,0.439870428,45.66,0.80845475,0.348189909,7.49E-07,0.064858675,2.09E-06,0.935139213,1.71E-08,33.59665637,-3933.311931
55.17257352,0.528447847,73.05,0.511872245,45.66,0.890845826,0.360288481,1.94056499,0.472893569,0.309642444,0.006365834,0.211098153,39.13073754,-3933.339517
56.389755,0.509129534,73.05,0.547459415,45.66,0.947252488,0.389307726,2.066017909,1.30E-05,1.08E-05,0.988750646,0.011225535,23.05855572,-3933.349965
58.55788407,0.526754372,73.05,0.572738293,45.66,0.989459881,0.359970182,0.779318817,0.000847814,1.41E-05,0.997808503,0.00132959,26.55113951,-3933.38451
31.05679978,0.516854121,73.05,0.025225963,45.66,0.432142326,0.366170774,5.613909169,1.57E-05,0.000209306,0.999775023,9.24E-09,26.11865398,-3933.385853
43.52200278,0.469085879,73.05,0.283136857,45.66,0.604217943,0.398844099,1.367314142,0.121687158,0.077227997,0.799871189,0.001213655,16.978905,-3933.388152
30.13191971,0.476898463,73.05,0.014110977,45.66,0.385872042,0.427676427,5.734486201,0.00029738,6.61E-07,0.999701958,5.65E-12,36.81312413,-3933.409126
29.38672357,0.477501066,73.05,0.007311075,45.66,0.421985507,0.370046519,6.571077686,0.097842243,8.43E-10,0.143687869,0.758469886,21.48105515,-3933.465206
28.17824206,0.432356798,73.05,0.005403627,45.66,0.41031509,0.397040191,8.697666881,0.031056814,0.000127715,0.968814762,7.09E-07,35.37554338,-3933.511778
45.43041768,0.495056613,73.05,0.302416771,45.66,0.679229371,0.349923279,1.91E-05,0.142565161,0.06846369,0.215626548,0.573344601,17.50396998,-3933.526762
35.00972905,0.482958279,73.05,0.105220687,45.66,0.520422848,0.322260965,2.690274054,0.995224183,0.003074836,0.001693687,7.29E-06,36.05490725,-3933.546592
48.09114035,0.460247887,73.05,0.38398063,45.66,0.735758943,0.363330864,1.337448591,0.425818002,9.37E-05,0.573543651,0.000544688,39.41967093,-3933.601679
31.0053887,0.500514735,73.05,0.034744702,45.66,0.431696275,0.379256967,8.387464547,0.223545138,0.000858429,0.775596401,3.21E-08,26.83553602,-3933.664676
36.32869273,0.475044079,73.05,0.143065356,45.66,0.533686249,0.34232095,3.535212752,0.008962047,0.000158144,0.989541062,0.001338747,41.67705262,-3933.666685
50.83860073,0.463523563,73.05,0.419928275,45.66,0.782624603,0.367030086,0.243284804,0.730952769,0.000352867,0.161984926,0.106709438,31.86666618,-3933.671851
47.81477239,0.460991262,73.05,0.367856353,45.66,0.73572732,0.353844487,8.46E-07,0.078980463,5.66E-06,0.921013841,3.59E-08,61.27749243,-3933.699282
29.19949449,0.470982096,73.05,0.001110129,45.66,0.421457324,0.352956655,6.857213844,0.151400423,4.39E-06,0.848595085,9.70E-08,40.01935797,-3933.79489
41.77134259,0.448076045,73.05,0.255389457,45.66,0.60960969,0.355833387,2.797766133,3.70E-05,3.44E-06,0.999611176,0.000348366,51.85788011,-3933.83307
57.44687007,0.519909727,73.05,0.555856054,45.66,0.946724786,0.390232524,1.505329361,0.031387115,3.85E-10,0.230739531,0.737873354,15.91296801,-3933.881459
47.61656555,0.508631653,73.05,0.356271587,45.66,0.755866601,0.332369871,1.971180646,0.019991614,1.35E-14,0.079152406,0.900855979,42.40446467,-3933.907367
33.71082966,0.463133116,73.05,0.10285168,45.66,0.52392422,0.335484186,5.579555055,0.098120898,0.018734743,0.09169335,0.791451009,10.74984471,-3933.92369
41.62144816,0.506247299,73.05,0.238850359,45.66,0.634227177,0.323047533,2.030335403,0.061475626,0.038128441,0.900395873,5.94E-08,18.80654276,-3933.979362
40.18822995,0.492238759,73.05,0.21046544,45.66,0.582466746,0.343071661,3.830115959,0.138204883,0.32829867,0.533494314,2.13E-06,33.10878213,-3933.991147
49.14555072,0.491797254,73.05,0.401808231,45.66,0.699096313,0.445438255,4.082957605,0.998544896,0.000458977,0.000996122,5.36E-09,39.77654381,-3934.018598
33.07349309,0.412672518,73.05,0.08437002,45.66,0.492814698,0.377573134,9.77E-07,0.000856948,5.23E-06,0.986120192,0.013017634,44.24726571,-3934.030054
29.66116924,0.512847609,73.05,0.001359037,45.66,0.392873903,0.404640857,9.048898444,0.001042551,5.64E-05,0.998900903,1.85E-07,25.3997371,-3934.056889
36.10512689,0.488795615,73.05,0.136602259,45.66,0.54757505,0.318222716,3.075738607,0.715431953,3.23E-05,0.28445704,7.87E-05,38.92987752,-3934.059277
29.39186973,0.490677115,73.05,0.000135592,45.66,0.432091781,0.333610184,4.345784945,0.039394005,2.98E-05,0.960576205,3.83E-08,53.69073265,-3934.131261
52.14424014,0.486927997,73.05,0.460083038,45.66,0.84922598,0.353794079,1.95E-07,0.033445326,5.07E-07,0.966554163,4.72E-09,33.00921344,-3934.138298
35.47469447,0.486152844,73.05,0.125378637,45.66,0.522238474,0.33610467,5.836375005,0.196806056,0.000809779,0.71118478,0.091199385,34.88705894,-3934.149088
33.94850223,0.47841542,73.05,0.092327691,45.66,0.506711587,0.336781765,3.410789544,0.007704456,0.000191817,0.992102985,7.42E-07,29.49186509,-3934.151037
43.23975541,0.46769486,73.05,0.286851001,45.66,0.686248736,0.326633452,1.085652953,0.002289607,0.00083514,0.995816872,0.001058381,39.65390362,-3934.156788
50.96104157,0.500202909,73.05,0.426809384,45.66,0.833592694,0.325919269,0.669672826,0.951367529,0.032720262,0.015907559,4.65E-06,43.77892411,-3934.159671
30.68430902,0.48645043,73.05,0.015678895,45.66,0.397908605,0.41642165,5.837029292,0.049293918,0.638819417,0.311886594,7.06E-08,21.78908103,-3934.187755
56.65231903,0.463023668,73.05,0.547200864,45.66,0.94653051,0.387571743,0.290396791,0.055853194,0.000267009,0.943878922,8.75E-07,11.92214496,-3934.212438
48.60711754,0.467554533,73.05,0.394117617,45.66,0.770761656,0.354198199,1.275343905,0.986677613,0.01085393,0.002367926,0.000100531,12.4242759,-3934.249351
37.56020837,0.502212197,73.05,0.172195091,45.66,0.583986863,0.304413962,3.166021741,1.45E-05,8.65E-05,0.999828566,7.04E-05,75.91712058,-3934.280329
51.3219641,0.504671147,73.05,0.454831785,45.66,0.904233891,0.338634658,2.168244047,0.208199201,9.69E-10,0.778491703,0.013309095,26.91767337,-3934.282431
31.37997417,0.464147766,73.05,0.057085728,45.66,0.488112569,0.326341906,5.952044237,7.86E-08,1.51E-05,0.999984854,3.16E-09,25.99808391,-3934.316621
37.21303401,0.490969791,73.05,0.14774849,45.66,0.519759069,0.353442112,4.038547017,0.009144975,0.013744865,0.957711805,0.019398356,34.69473489,-3934.372189
50.01577401,0.537961441,73.05,0.394592096,45.66,0.807891956,0.321874842,2.19577438,0.011003069,1.06E-11,0.125047117,0.863949813,27.01830824,-3934.396128
57.21768784,0.545561815,73.05,0.507212198,45.66,0.877507504,0.370641959,0.000305623,0.164473861,0.831879288,0.000614873,0.003031978,14.19701161,-3934.409637
53.0967304,0.516203904,73.05,0.473114725,45.66,0.887924195,0.328994475,1.966686382,0.028822678,3.24E-08,0.971177276,1.33E-08,44.94699941,-3934.427687
40.19064637,0.478228649,73.05,0.20553662,45.66,0.577215866,0.346256242,1.08784877,0.964624821,0.033552142,0.000622021,0.001201015,30.33173455,-3934.435558
29.36770344,0.482692125,73.05,0.01126666,45.66,0.427593135,0.353923036,4.935154754,0.161930161,0.001701521,0.60755416,0.228814158,28.29168541,-3934.460043
28.15369437,0.440937949,73.05,0.004166231,45.66,0.435614698,0.350887519,5.681700782,0.020062192,1.12E-05,0.979926573,6.99E-08,24.08559206,-3934.471587
32.90326831,0.487180023,73.05,0.084496906,45.66,0.503328179,0.328600935,6.252197812,1.58E-06,1.33E-07,0.999998285,3.78E-11,45.29594704,-3934.528811
29.16816985,0.470224475,73.05,0.004770515,45.66,0.408200251,0.37420285,5.050778898,1.11E-05,9.36E-08,0.999967835,2.09E-05,45.59580871,-3934.581693
48.14129493,0.522011067,73.05,0.382098835,45.66,0.793764833,0.339948922,2.450348861,0.000920416,0.02148057,0.958774675,0.018824339,20.77772567,-3934.612278
57.80289635,0.549657014,73.05,0.557896542,45.66,0.923613322,0.378630366,1.947183699,0.984272791,0.00326524,0.012455473,6.50E-06,47.14413711,-3934.617133
49.38170652,0.541105051,73.05,0.386317538,45.66,0.737957733,0.345847719,2.498849994,0.947057627,0.050811521,0.002028412,0.00010244,56.19771807,-3934.622898
36.35556464,0.479672443,73.05,0.128738224,45.66,0.503986257,0.380567466,6.87E-08,0.004592167,3.60E-06,0.995401302,2.93E-06,32.80012277,-3934.624839
49.0092566,0.508633382,73.05,0.370999688,45.66,0.753267843,0.334061659,1.73E-06,0.000859909,0.000131277,0.998982512,2.63E-05,41.75089558,-3934.626926
54.39569027,0.513159916,73.05,0.516024235,45.66,0.964482952,0.369042262,1.870920391,0.002014547,1.54E-05,0.99797001,4.74E-08,22.23487623,-3934.649645
30.47936187,0.468165431,73.05,0.01538815,45.66,0.409915781,0.389055329,5.741881645,0.944864997,0.054046321,0.001005659,8.30E-05,33.86650221,-3934.653881
32.42529555,0.514532656,73.05,0.059583805,45.66,0.474207226,0.34493365,7.1811587,0.042905286,0.004910068,0.952183953,6.93E-07,25.90568171,-3934.701671
45.89416988,0.517279792,73.05,0.333361118,45.66,0.685766271,0.361653335,5.114975668,0.83249593,3.84E-06,0.167469201,3.10E-05,36.36253118,-3934.703268
55.03660551,0.507248623,73.05,0.496912581,45.66,0.869709847,0.358923712,1.069141779,0.677262421,0.146220725,0.032124247,0.144392608,26.89811281,-3934.764262
60.02406471,0.501623079,73.05,0.593438525,45.66,0.915142633,0.39648518,1.024514389,1.73E-05,4.44E-06,0.999900906,7.74E-05,22.51829429,-3934.778057
42.17629078,0.509500014,73.05,0.263543032,45.66,0.669613094,0.322796962,2.628188634,0.883586474,2.26E-05,0.116390873,8.10E-09,32.94148244,-3934.778568
44.31847951,0.492560488,73.05,0.296126164,45.66,0.696989762,0.326949612,2.789260729,0.029322379,0.004567433,0.966110171,1.77E-08,28.48710736,-3934.789124
29.0876117,0.501214276,73.05,0.000774279,45.66,0.395149736,0.401814261,10.37123559,0.00316104,2.72E-12,0.990376846,0.006462113,34.88754392,-3934.869957
43.75321373,0.45303463,73.05,0.282305858,45.66,0.644548742,0.33203601,0.90969531,0.794855201,1.81E-06,0.205142978,7.48E-09,85.97630048,-3934.933066
49.76338671,0.458275643,73.05,0.41468578,45.66,0.829607149,0.329893006,0.592989175,0.043381932,1.36E-11,0.1784024,0.778215668,58.03718697,-3934.95605
50.16080218,0.549182852,73.05,0.392889347,45.66,0.766050006,0.358537968,2.492053149,0.008190517,0.021013112,0.95726471,0.013531661,29.63128007,-3934.962596
51.3628091,0.521359637,73.05,0.448614191,45.66,0.838011068,0.363033403,2.672282825,1.75E-05,7.73E-07,0.807536471,0.192445238,48.82757686,-3935.006225
31.63620544,0.481653765,73.05,0.042658621,45.66,0.467627517,0.372600138,5.42E-07,0.000243944,1.22E-05,0.982478091,0.017265808,44.60701954,-3935.037351
47.46401244,0.483578476,73.05,0.35317045,45.66,0.746206706,0.331866624,0.000145041,6.82E-05,3.17E-05,0.985475841,0.014424199,48.39529697,-3935.067898
56.6170272,0.526469764,73.05,0.521561511,45.66,0.894906257,0.37943575,0.740339513,0.00821445,0.076736759,0.45422002,0.460828771,36.08727286,-3935.072001
41.87218509,0.469409762,73.05,0.237962951,45.66,0.620698869,0.341636734,0.025878888,0.002902053,0.004960118,0.976203244,0.015934585,44.33651823,-3935.072476
44.78413252,0.470295214,73.05,0.312443005,45.66,0.668666321,0.357022491,2.801090544,0.128456875,1.43E-07,0.871542968,1.34E-08,33.64507817,-3935.08442
47.43868589,0.496396812,73.05,0.357679674,45.66,0.77530258,0.317368638,2.489485513,0.92224847,3.31E-05,0.077718339,1.34E-07,15.53436854,-3935.111889
43.62383509,0.528741447,73.05,0.264608033,45.66,0.649025921,0.31619988,3.008521708,0.001424688,0.054520726,0.892521939,0.051532647,37.59277689,-3935.143589
33.11130832,0.447824086,73.05,0.100578657,45.66,0.474627592,0.372435274,5.707129881,0.511563533,6.03E-06,0.488430426,6.99E-09,44.7311,-3935.197875
47.38689332,0.526918409,73.05,0.3617526,45.66,0.743435079,0.334120959,3.251710834,0.964604962,0.003808389,0.028198944,0.003387705,38.7117684,-3935.21293
35.73313511,0.421755317,73.05,0.135558436,45.66,0.525570083,0.369775737,0.000734692,0.043972081,0.003131178,0.952888011,8.73E-06,32.51565014,-3935.216898
47.99122238,0.509977191,73.05,0.364816879,45.66,0.722220105,0.373171998,2.173056136,0.007085333,0.007756543,0.980415783,0.004742341,17.56324842,-3935.231633
32.40890651,0.491731171,73.05,0.066320097,45.66,0.446984504,0.373977949,5.914558893,0.013270048,7.67E-06,0.986721209,1.07E-06,32.61372896,-3935.243352
48.48925853,0.493157001,73.05,0.396301881,45.66,0.802267562,0.338623161,1.936069829,0.095827907,0.857611499,0.046556907,3.69E-06,34.89841468,-3935.279459
55.43526752,0.477865446,73.05,0.519527795,45.66,0.860885729,0.388564963,1.448930054,0.005126825,1.05E-05,0.994862619,8.32E-08,48.44407711,-3935.288246
32.91348526,0.492043468,73.05,0.054858103,45.66,0.413975394,0.413383532,4.431405757,0.302318609,0.000126697,0.697551198,3.50E-06,51.68374269,-3935.315311
41.01203644,0.483610618,73.05,0.228487275,45.66,0.619539874,0.323779218,2.418803675,0.693052622,0.001005604,0.305933115,8.66E-06,13.02840431,-3935.321835
30.37550787,0.495676368,73.05,0.022056386,45.66,0.407294117,0.398700961,5.827105965,0.007930459,5.16E-15,0.055679492,0.936390049,23.87686582,-3935.387105
54.16381306,0.518183521,73.05,0.485742552,45.66,0.896474344,0.348665433,1.744834961,0.244119452,0.086488802,0.079006694,0.590385052,32.38801961,-3935.428918
46.448324,0.487559515,73.05,0.334516236,45.66,0.776789263,0.31706976,2.42E-05,4.48E-05,6.25E-05,0.999891778,9.49E-07,20.68252362,-3935.433597
48.70219563,0.472174107,73.05,0.383356159,45.66,0.809444807,0.311766682,0.943682222,0.351015254,6.00E-08,0.648983934,7.52E-07,34.84807033,-3935.471474
41.91692755,0.470389995,73.05,0.259180432,45.66,0.659713798,0.328962507,3.115398001,0.000159045,7.74E-06,0.969560034,0.030273177,35.32847897,-3935.506214
39.83963868,0.47584983,73.05,0.219607125,45.66,0.624983961,0.317747531,2.420101333,0.025870765,4.79E-08,0.974129183,4.23E-09,39.82822171,-3935.520273
29.665977,0.45165359,73.05,0.006622647,45.66,0.428406805,0.395795856,2.43E-06,0.245587267,3.13E-05,0.754381212,2.44E-07,37.36842611,-3935.571741
43.90359446,0.479267696,73.05,0.288214541,45.66,0.657782433,0.343892758,0.851688975,0.994402023,3.15E-06,0.005594787,4.11E-08,26.07734946,-3935.578197
35.58755303,0.475506699,73.05,0.128303294,45.66,0.548044369,0.356296325,0.00031728,0.001856855,0.003052391,0.994565793,0.000524961,68.30392643,-3935.615537
48.00938455,0.505460417,73.05,0.362585996,45.66,0.783534779,0.324541333,3.40E-06,0.38284896,0.059442192,0.535337124,0.022371723,18.80340285,-3935.657599
38.59943277,0.481023967,73.05,0.182396969,45.66,0.566211708,0.321920715,1.571926279,0.949300868,0.014323373,0.029875076,0.006500683,55.73875144,-3935.67857
51.3013341,0.513324631,73.05,0.441844073,45.66,0.814309999,0.35817149,1.943889953,0.26666863,2.06E-05,0.733308215,2.58E-06,16.98369175,-3935.689921
29.07113148,0.447586002,73.05,0.010429791,45.66,0.412638729,0.38703604,5.021788762,0.989587047,0.00027666,0.010114044,2.22E-05,18.57202946,-3935.6923
34.30660295,0.476108684,73.05,0.093764955,45.66,0.458417744,0.388644533,3.1999532,0.995863046,0.000945661,0.003164195,2.71E-05,46.92090214,-3935.699043
47.96255336,0.518929982,73.05,0.39237747,45.66,0.808540202,0.332868696,3.803682552,0.968950064,0.000530581,0.030519352,3.53E-09,37.80338081,-3935.7145
29.91705047,0.480222556,73.05,0.014222753,45.66,0.41167336,0.402765358,6.498216282,0.001321219,0.000103261,0.998575511,9.23E-09,12.9989283,-3935.72224
32.34179771,0.502099902,73.05,0.069071614,45.66,0.480157835,0.33836624,7.443402686,0.302166378,4.31E-05,0.697790101,3.88E-07,19.33666587,-3935.768224
33.95041111,0.469366282,73.05,0.094091765,45.66,0.480376533,0.367507085,3.037107305,0.02098837,8.21E-12,0.899141543,0.079870087,15.42710585,-3935.78205
35.42488478,0.501177389,73.05,0.128204314,45.66,0.526326647,0.335834398,4.458477266,3.11E-05,1.89E-05,0.999950034,5.77E-09,25.0830228,-3935.793028
36.72464,0.452376731,73.05,0.149324618,45.66,0.516369971,0.380558016,1.50E-06,0.000984211,0.00724662,0.988116185,0.003652985,32.34966823,-3935.829248
42.70578681,0.494340393,73.05,0.26013236,45.66,0.585342382,0.393393152,2.898417821,0.083939786,0.001611323,0.914395646,5.32E-05,21.58813499,-3935.864881
43.65880196,0.468400512,73.05,0.277338061,45.66,0.69598468,0.320133401,0.00262271,0.129682445,0.730087754,0.072084205,0.068145596,10.61300168,-3935.872941
49.06092166,0.514354609,73.05,0.383735526,45.66,0.762182348,0.347209392,1.556165074,2.21E-05,1.67E-07,0.999977745,3.27E-11,30.82158039,-3935.881374
55.42639967,0.499779695,73.05,0.506830501,45.66,0.863581906,0.368798919,0.848939186,0.001425636,2.02E-05,0.989612004,0.008942128,43.18876161,-3936.013039
49.82816043,0.479053527,73.05,0.397315013,45.66,0.745913136,0.346702616,0.000610978,0.045029528,0.610797242,0.313153509,0.031019721,55.81112495,-3936.051036
30.10641431,0.521074471,73.05,0.005832634,45.66,0.422249182,0.363188824,3.755100677,0.759599214,4.43E-06,0.240396191,1.60E-07,29.0858142,-3936.051742
31.89931243,0.509436842,73.05,0.042191657,45.66,0.446864606,0.35843603,6.987728226,0.019376713,4.64E-06,0.980618606,4.16E-08,38.13427198,-3936.087877
54.67570076,0.460993384,73.05,0.495015404,45.66,0.822978778,0.382969298,4.36E-06,1.39E-05,4.34E-05,0.993850577,0.006092136,48.44597107,-3936.124672
29.18358506,0.476368511,73.05,0.00140178,45.66,0.38588804,0.416088806,8.866245283,0.124731267,0.005562843,0.869705888,2.42E-09,23.6275557,-3936.148783
